,"You can edit only 4000 items at once. For editing more than 4000 items, please contact our support team at 7400417400. [Batched Items cannot be edited]",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Item ID,"Item Name*
(mandatory field)",Description,Category,Item code,HSN Code,GST Tax Rate(%),Sales Price,Sales Tax inclusive,Purchase Price,Purchase Tax inclusive,MRP,Current stock,Low stock alert quantity,Visible on Online Store?,Discount,PART NO.
937839b9-003c-415b-9d44-0a9c121c61dd,ACTIVA BLOCK PISTON,,BLOCK PISTON,01210KWP9D00,,0.00,3560,Inclusive,0,Inclusive,0,1,,No,0,
1cc35881-2bd5-4bab-8265-cd684a584934,ACTIVA BS6 FOOTRACE,,FOOTRACE ALL,848892272655,,0.00,630,Inclusive,0,Inclusive,0,2,,No,0,
7b16074c-4276-40ee-b865-f58d9aa155a9,ACTIVA FOOTRACE,,FOOTRACE ALL,352469047832,,0.00,595,Inclusive,0,Inclusive,0,1,,No,0,
6f6d19e0-1900-4f0b-81b0-8fbf5da9bc49,ACTIVA FOOTRACE ,,FOOTRACE ALL,961590466058,,0.00,670,Inclusive,0,Inclusive,0,0,,No,0,
2fa5a74f-4d1b-45a3-8e03-54d7585e3fac,ACTIVA GEAR BOX PAK,,MAGNET PACKING ALL,440648513402,,0.00,33,Inclusive,0,Inclusive,0,1,,No,0,
a3eac884-4469-4c33-bfd9-3107a734c3fd,ACTIVA GEAR BOX PAK,,MAGNET PACKING ALL,804418329481,,0.00,30,Inclusive,0,Inclusive,0,9,,No,0,
f8f9917d-9325-439e-8345-2bcd89a1cf7f,activa stand assy. ,,SIDE STAND TVS/HH/MOPED,MAC711A,,0.00,260,Inclusive,0,Inclusive,0,3,,No,0,
03e457bb-da91-47f2-bb51-577bb67e1721,ADVIK ALL SCOOTER P. TAP,,PETROL TAP,A555,,0.00,209,Inclusive,0,Inclusive,0,3,,No,0,
eccf28a9-3a2a-4a16-8f57-605407961e8c,ADVIK CT100 BS4 FUEL TANK CAP,,FUEL TANK CAP,A9310,,0.00,319,Inclusive,0,Inclusive,0,2,,No,0,
75a8de64-138a-43aa-863c-3f294a3b96b8,ADVIK PLN BS4 FUEL TANK CAP,,FUEL TANK CAP,A9320,,0.00,319,Inclusive,0,Inclusive,0,1,,No,0,
